# update: 2020-01-24 09:47:38 CST,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# place|confirmed_cases|deaths|notes|sources,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henan|278|2|待明确地区：治愈 2|,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hunan|277|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anhui|200|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chongqing|182|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jiangxi|162|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shandong|158|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sichuan|142|1||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jiangsu|129|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beijing|114|1|待明确地区：确诊3 死亡 1|,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shanghai|112|1|治愈数据统一归属上海市公卫临床中心，暂无具体分区|,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fujian|101|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guangxi|78|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yunnan|70|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hebei|65|1||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shaanxi|63|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hainan|46|1||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heilongjiang|43|1||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liaoning|41|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shanxi|35|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tianjin|30|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gansu|26|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inner Mongolia|18|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ningxia|17|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jilin|14|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xinjiang|14|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guizhou|12|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hong Kong|10|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taiwan|9|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qinghai|8|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Macau|7|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tibet|1|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHINA TOTAL|8147|170||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# update: 2020-01-30 23:04:20 CST,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# place|confirmed_cases|deaths|notes|sources,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hubei|4903|162|待明确地区：治愈 30|,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zhejiang|428|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guangdong|354|0|待明确地区治愈 2 例|,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henan|278|2|待明确地区：治愈 2|,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hunan|277|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anhui|200|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chongqing|182|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jiangxi|162|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shandong|158|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sichuan|142|1||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jiangsu|129|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beijing|114|1|待明确地区：确诊3 死亡 1|,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shanghai|112|1|治愈数据统一归属上海市公卫临床中心，暂无具体分区|,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fujian|101|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guangxi|78|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yunnan|70|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hebei|65|1||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shaanxi|63|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hainan|46|1||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heilongjiang|44|2||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liaoning|41|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shanxi|35|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tianjin|30|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gansu|26|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inner Mongolia|18|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ningxia|17|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jilin|14|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xinjiang|14|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guizhou|12|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hong Kong|10|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taiwan|9|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qinghai|8|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Macau|7|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tibet|1|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHINA TOTAL|8148|171||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# update: 2020-01-30 23:07:13 CST,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# place|confirmed_cases|deaths|notes|sources,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hubei|4903|162|待明确地区：治愈 30|,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zhejiang|428|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guangdong|354|0|待明确地区治愈 2 例|,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henan|278|2|待明确地区：治愈 2|,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hunan|277|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anhui|200|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chongqing|182|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jiangxi|162|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shandong|158|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sichuan|142|1||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jiangsu|129|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beijing|114|1|待明确地区：确诊3 死亡 1|,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shanghai|112|1|治愈数据统一归属上海市公卫临床中心，暂无具体分区|,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fujian|101|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guangxi|78|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yunnan|70|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hebei|65|1||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shaanxi|63|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hainan|46|1||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heilongjiang|44|2||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liaoning|41|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shanxi|35|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tianjin|31|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gansu|26|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inner Mongolia|18|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ningxia|17|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jilin|14|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xinjiang|14|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guizhou|12|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hong Kong|10|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taiwan|9|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qinghai|8|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Macau|7|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tibet|1|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHINA TOTAL|8149|171||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# update: 2020-01-31 00:04:05 CST,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# place|confirmed_cases|deaths|notes|sources,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hubei|4903|162|待明确地区：治愈 30|,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zhejiang|428|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guangdong|354|0|待明确地区治愈 2 例|,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henan|278|2|待明确地区：治愈 2|,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hunan|277|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anhui|200|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chongqing|182|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jiangxi|162|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shandong|158|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sichuan|142|1||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jiangsu|129|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beijing|114|1|待明确地区：确诊3 死亡 1|,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shanghai|112|1|治愈数据统一归属上海市公卫临床中心，暂无具体分区|,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fujian|101|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guangxi|78|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yunnan|70|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hebei|65|1||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shaanxi|63|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hainan|46|1||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heilongjiang|44|2||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liaoning|41|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shanxi|35|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tianjin|31|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gansu|26|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inner Mongolia|19|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ningxia|17|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jilin|14|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xinjiang|14|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guizhou|12|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hong Kong|10|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taiwan|9|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qinghai|8|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Macau|7|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tibet|1|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHINA TOTAL|8150|171||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# update: 2020-01-31 00:19:59 CST,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# place|confirmed_cases|deaths|notes|sources,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hubei|4903|162|待明确地区：治愈 30|,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zhejiang|428|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guangdong|354|0|待明确地区治愈 2 例|,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henan|278|2|待明确地区：治愈 2|,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hunan|277|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anhui|200|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chongqing|182|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jiangxi|162|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shandong|158|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sichuan|142|1||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jiangsu|129|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beijing|114|1|待明确地区：确诊3 死亡 1|,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shanghai|112|1|治愈数据统一归属上海市公卫临床中心，暂无具体分区|,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fujian|101|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guangxi|78|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yunnan|76|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hebei|65|1||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shaanxi|63|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hainan|46|1||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heilongjiang|44|2||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liaoning|41|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shanxi|35|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tianjin|31|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gansu|26|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inner Mongolia|19|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ningxia|17|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jilin|14|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xinjiang|14|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guizhou|12|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hong Kong|10|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taiwan|9|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qinghai|8|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Macau|7|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tibet|1|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHINA TOTAL|8156|171||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# update: 2020-01-31 01:05:03 CST,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# place|confirmed_cases|deaths|notes|sources,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hubei|4903|162|待明确地区：治愈 30|,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zhejiang|428|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guangdong|354|0|待明确地区治愈 2 例|,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henan|278|2|待明确地区：治愈 2|,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hunan|277|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anhui|200|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chongqing|182|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jiangxi|162|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shandong|158|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sichuan|142|1||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jiangsu|129|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beijing|121|1|待明确地区：治愈 1|,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shanghai|112|1|治愈数据统一归属上海市公卫临床中心，暂无具体分区|,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fujian|101|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guangxi|78|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yunnan|76|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hebei|65|1||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shaanxi|63|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hainan|46|1||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heilongjiang|44|2||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liaoning|41|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shanxi|35|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tianjin|31|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gansu|26|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inner Mongolia|19|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ningxia|17|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jilin|14|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xinjiang|14|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guizhou|12|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hong Kong|10|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taiwan|9|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qinghai|8|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Macau|7|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tibet|1|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHINA TOTAL|8163|171||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# update: 2020-01-31 07:26:46 CST,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# place|confirmed_cases|deaths|notes|sources,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hubei|5806|204|待明确地区：治愈 30|,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zhejiang|428|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guangdong|354|0|待明确地区治愈 2 例|,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henan|278|2|待明确地区：治愈 2|,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hunan|277|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anhui|200|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chongqing|182|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jiangxi|162|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shandong|158|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sichuan|142|1||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jiangsu|129|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beijing|121|1|待明确地区：治愈 1|,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shanghai|112|1|治愈数据统一归属上海市公卫临床中心，暂无具体分区|,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fujian|101|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guangxi|78|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yunnan|76|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hebei|65|1||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shaanxi|63|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hainan|46|1||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heilongjiang|44|2||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liaoning|41|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shanxi|35|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tianjin|31|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gansu|26|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inner Mongolia|19|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ningxia|17|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jilin|14|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xinjiang|14|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guizhou|12|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hong Kong|10|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taiwan|9|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qinghai|8|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Macau|7|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tibet|1|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHINA TOTAL|9066|213||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# update: 2020-01-31 07:35:18 CST,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# place|confirmed_cases|deaths|notes|sources,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hubei|5806|204|待明确地区：治愈 30|,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zhejiang|428|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guangdong|354|0|待明确地区治愈 2 例|,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henan|278|2|待明确地区：治愈 2|,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hunan|277|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chongqing|206|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anhui|200|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jiangxi|162|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shandong|158|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sichuan|142|1||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jiangsu|129|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beijing|121|1|待明确地区：治愈 1|,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shanghai|112|1|治愈数据统一归属上海市公卫临床中心，暂无具体分区|,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fujian|101|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guangxi|78|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yunnan|76|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hebei|65|1||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shaanxi|63|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hainan|46|1||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heilongjiang|44|2||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liaoning|41|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shanxi|35|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tianjin|31|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gansu|26|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inner Mongolia|19|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ningxia|17|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jilin|14|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xinjiang|14|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guizhou|12|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hong Kong|10|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taiwan|9|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qinghai|8|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Macau|7|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tibet|1|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHINA TOTAL|9090|213||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# update: 2020-01-31 08:04:14 CST,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# place|confirmed_cases|deaths|notes|sources,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hubei|5806|204|待明确地区：治愈 30|,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zhejiang|428|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guangdong|354|0|待明确地区治愈 2 例|,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henan|278|2|待明确地区：治愈 2|,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hunan|277|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chongqing|206|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anhui|200|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jiangxi|162|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shandong|158|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sichuan|142|1||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jiangsu|129|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shanghai|128|1|治愈数据统一归属上海市公卫临床中心，暂无具体分区|,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beijing|121|1|待明确地区：治愈 1|,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fujian|101|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guangxi|78|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yunnan|76|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hebei|65|1||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shaanxi|63|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hainan|49|1||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heilongjiang|44|2||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liaoning|41|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shanxi|39|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tianjin|31|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gansu|29|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inner Mongolia|19|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ningxia|17|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jilin|14|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xinjiang|14|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guizhou|12|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hong Kong|12|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taiwan|9|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qinghai|8|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Macau|7|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tibet|1|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHINA TOTAL|9118|213||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# update: 2020-01-31 08:15:04 CST,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# place|confirmed_cases|deaths|notes|sources,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hubei|5806|204|待明确地区：治愈 30|,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zhejiang|428|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guangdong|354|0|待明确地区治愈 2 例|,,,,,,,,,,,,,,,,,,,,,,,,,,,,
