# source: DXY @ https://3g.dxy.cn/newh5/view/pneumonia
# update: 2020-01-22 03:28:10 CST
# place|confirmed_cases|deaths|notes|sources
Tibet|1|0||
CHINA TOTAL|19698|425||
# update: 2020-02-04 07:21:31 CST
# place|confirmed_cases|deaths|notes|sources
Hubei|13522|414|待明确地区，治愈 96|
Guangdong|725|0||
Zhejiang|724|0||
Henan|566|2|待明确地区：治愈 2；参考卫健委统计口径，部分县区与地级市合并|
Hunan|521|0||
Anhui|408|0||
Jiangxi|391|0||
Chongqing|312|2||
Jiangsu|271|0||
Shandong|259|0||
Sichuan|254|1|待明确地区：治愈 1|
Beijing|212|1|待明确地区：死亡 1，治愈 8|
Shanghai|203|1|治愈数据统一归属上海市公卫临床中心，暂无具体分区|
Fujian|179|0||
Shaanxi|128|0||
Guangxi|127|0||
Heilongjiang|121|2||
Yunnan|117|0||
Hebei|113|1||
Liaoning|74|0||
Shanxi|74|0||
Hainan|72|1||
Tianjin|60|0|待明确地区 : 治愈 1|
Gansu|55|0||
Guizhou|46|0||
Inner Mongolia|34|0||
Ningxia|31|0||
Jilin|31|0||
Xinjiang|24|0||
Hong Kong|15|0||
Qinghai|13|0||
Taiwan|10|0||
Macau|8|0||
Tibet|1|0||
CHINA TOTAL|19701|425||
# update: 2020-02-04 07:37:18 CST
# place|confirmed_cases|deaths|notes|sources
Hubei|13522|414|待明确地区，治愈 96|
Guangdong|725|0||
Zhejiang|724|0||
Henan|566|2|待明确地区：治愈 2；参考卫健委统计口径，部分县区与地级市合并|
Hunan|521|0||
Anhui|408|0||
Jiangxi|391|0||
Chongqing|337|2||
Jiangsu|271|0||
Shandong|259|0||
Sichuan|254|1|待明确地区：治愈 1|
Beijing|212|1|待明确地区：死亡 1，治愈 8|
Shanghai|203|1|治愈数据统一归属上海市公卫临床中心，暂无具体分区|
Fujian|179|0||
Shaanxi|128|0||
Guangxi|127|0||
Heilongjiang|121|2||
Yunnan|117|0||
Hebei|113|1||
Liaoning|74|0||
Shanxi|74|0||
Hainan|72|1||
Tianjin|60|0|待明确地区 : 治愈 1|
Gansu|55|0||
Guizhou|46|0||
Inner Mongolia|34|0||
Ningxia|31|0||
Jilin|31|0||
Xinjiang|24|0||
Hong Kong|15|0||
Qinghai|13|0||
Taiwan|10|0||
Macau|8|0||
Tibet|1|0||
CHINA TOTAL|19726|425||
# update: 2020-02-04 08:17:16 CST
# place|confirmed_cases|deaths|notes|sources
Hubei|13522|414|待明确地区，治愈 96|
Guangdong|725|0||
Zhejiang|724|0||
Henan|566|2|待明确地区：治愈 2；参考卫健委统计口径，部分县区与地级市合并|
Hunan|521|0||
Anhui|408|0||
Jiangxi|391|0||
Chongqing|337|2||
Jiangsu|271|0||
Shandong|259|0||
Sichuan|254|1|待明确地区：治愈 1|
Beijing|212|1|待明确地区：死亡 1，治愈 8|
Shanghai|208|1|治愈数据统一归属上海市公卫临床中心，暂无具体分区|
Fujian|179|0||
Shaanxi|128|0||
Guangxi|127|0||
Hebei|126|1||
Heilongjiang|121|2||
Yunnan|117|0||
Liaoning|74|0||
Shanxi|74|0||
Hainan|72|1||
Tianjin|60|0|待明确地区 : 治愈 1|
Gansu|55|0||
Guizhou|46|0||
Inner Mongolia|34|0||
Ningxia|31|0||
Jilin|31|0||
Xinjiang|24|0||
Hong Kong|15|0||
Qinghai|13|0||
Taiwan|10|0||
Macau|8|0||
Tibet|1|0||
CHINA TOTAL|19744|425||
# update: 2020-02-04 08:23:03 CST
# place|confirmed_cases|deaths|notes|sources
Hubei|13522|414|待明确地区，治愈 96|
Guangdong|725|0||
Zhejiang|724|0||
Henan|566|2|待明确地区：治愈 2；参考卫健委统计口径，部分县区与地级市合并|
Hunan|521|0||
Anhui|408|0||
Jiangxi|391|0||
Chongqing|337|2||
Jiangsu|271|0||
Shandong|259|0||
Sichuan|254|1|待明确地区：治愈 1|
Beijing|212|1|待明确地区：死亡 1，治愈 8|
Shanghai|208|1|治愈数据统一归属上海市公卫临床中心，暂无具体分区|
Fujian|179|0||
Guangxi|139|0||
Shaanxi|128|0||
Hebei|126|1||
Heilongjiang|121|2||
Yunnan|117|0||
Liaoning|74|0||
Shanxi|74|0||
Hainan|72|1||
Tianjin|60|0|待明确地区 : 治愈 1|
Gansu|55|0||
Guizhou|46|0||
Jilin|42|0||
Inner Mongolia|34|0||
Ningxia|31|0||
Xinjiang|24|0||
Hong Kong|15|0||
Qinghai|13|0||
Taiwan|10|0||
Macau|8|0||
Tibet|1|0||
CHINA TOTAL|19767|425||
# update: 2020-02-04 08:40:02 CST
# place|confirmed_cases|deaths|notes|sources
Hubei|13522|414|待明确地区，治愈 96|
Guangdong|725|0||
Zhejiang|724|0||
Henan|566|2|待明确地区：治愈 2；参考卫健委统计口径，部分县区与地级市合并|
Hunan|521|0||
Anhui|480|0||
Jiangxi|391|0||
Chongqing|337|2||
Jiangsu|271|0||
Shandong|259|0||
Sichuan|254|1|待明确地区：治愈 1|
Beijing|212|1|待明确地区：死亡 1，治愈 8|
Shanghai|208|1|治愈数据统一归属上海市公卫临床中心，暂无具体分区|
Fujian|179|0||
Guangxi|139|0||
Shaanxi|128|0||
Hebei|126|1||
Heilongjiang|121|2||
Yunnan|117|0||
Hainan|79|1||
Liaoning|74|0||
Shanxi|74|0||
Tianjin|60|0|待明确地区 : 治愈 1|
Gansu|55|0||
Guizhou|46|0||
Jilin|42|0||
Inner Mongolia|34|0||
Ningxia|31|0||
Xinjiang|24|0||
Hong Kong|15|0||
Qinghai|13|0||
Taiwan|10|0||
Macau|8|0||
Tibet|1|0||
CHINA TOTAL|19846|425||
# update: 2020-02-04 08:52:00 CST
# place|confirmed_cases|deaths|notes|sources
Hubei|13522|414|待明确地区，治愈 96|
Guangdong|725|0||
Zhejiang|724|0||
Henan|675|2|待明确地区：治愈 6；参考卫健委统计口径，部分县区与地级市合并|
Hunan|521|0||
Anhui|480|0||
Jiangxi|391|0||
Chongqing|337|2||
Jiangsu|271|0||
Shandong|270|0||
Sichuan|254|1|待明确地区：治愈 1|
Beijing|212|1|待明确地区：死亡 1，治愈 8|
Shanghai|208|1|治愈数据统一归属上海市公卫临床中心，暂无具体分区|
Fujian|179|0||
Heilongjiang|155|2||
Guangxi|139|0||
Shaanxi|128|0||
Hebei|126|1||
Yunnan|117|0||
Hainan|79|1||
Liaoning|74|0||
Shanxi|74|0||
Tianjin|60|0|待明确地区 : 治愈 1|
Gansu|55|0||
Guizhou|46|0||
Jilin|42|0||
Inner Mongolia|34|0||
Ningxia|31|0||
Xinjiang|24|0||
Hong Kong|15|0||
Qinghai|13|0||
Taiwan|10|0||
Macau|8|0||
Tibet|1|0||
CHINA TOTAL|20000|425||
# update: 2020-02-04 09:05:53 CST
# place|confirmed_cases|deaths|notes|sources
Hubei|13522|414|待明确地区，治愈 96|
Guangdong|725|0||
Zhejiang|724|0||
Henan|675|2|待明确地区：治愈 6；参考卫健委统计口径，部分县区与地级市合并|
Hunan|521|0||
Anhui|480|0||
Jiangxi|391|0||
Chongqing|337|2||
Jiangsu|308|0||
Shandong|270|0||
Sichuan|254|1|待明确地区：治愈 1|
Beijing|212|1|待明确地区：死亡 1，治愈 8|
Shanghai|208|1|治愈数据统一归属上海市公卫临床中心，暂无具体分区|
Fujian|179|0||
Heilongjiang|155|2||
Guangxi|139|0||
Shaanxi|128|0||
Hebei|126|1||
Yunnan|117|0||
Hainan|79|1||
Liaoning|74|0||
Shanxi|74|0||
Tianjin|60|0|待明确地区 : 治愈 1|
Guizhou|56|0||
Gansu|55|0||
Jilin|42|0||
Inner Mongolia|34|0||
Ningxia|31|0||
Xinjiang|24|0||
Hong Kong|15|0||
Qinghai|13|0||
Taiwan|10|0||
Macau|8|0||
Tibet|1|0||
CHINA TOTAL|20047|425||
# update: 2020-02-04 09:39:44 CST
# place|confirmed_cases|deaths|notes|sources
Hubei|13522|414|待明确地区，治愈 96|
Zhejiang|829|0||
Guangdong|797|0||
Henan|675|2|待明确地区：治愈 6；参考卫健委统计口径，部分县区与地级市合并|
Hunan|593|0||
Anhui|480|0||
Jiangxi|476|0||
Chongqing|337|2||
Jiangsu|308|0||
Sichuan|282|1|待明确地区：治愈 1|
Shandong|270|0||
Beijing|212|1|待明确地区：死亡 1，治愈 8|
Shanghai|208|1|治愈数据统一归属上海市公卫临床中心，暂无具体分区|
Fujian|179|0||
Heilongjiang|155|2||
Guangxi|139|0||
Shaanxi|128|0||
Hebei|126|1||
Yunnan|117|0||
Hainan|79|1||
Liaoning|74|0||
Shanxi|74|0||
Tianjin|60|0|待明确地区 : 治愈 1|
Guizhou|56|0||
Gansu|55|0||
Jilin|42|0||
Inner Mongolia|34|0||
Ningxia|31|0||
Xinjiang|29|0||
Hong Kong|15|0||
Qinghai|15|0||
Taiwan|10|0||
Macau|8|0||
Tibet|1|0||
CHINA TOTAL|20416|425||
# update: 2020-02-04 10:07:09 CST
# place|confirmed_cases|deaths|notes|sources
Hubei|13522|414|待明确地区，治愈 96|
Zhejiang|829|0||
Guangdong|797|0||
Henan|675|2|待明确地区：治愈 6；参考卫健委统计口径，部分县区与地级市合并|
Hunan|593|0||
Anhui|480|0||
Jiangxi|476|0||
Chongqing|337|2||
Jiangsu|308|0||
Sichuan|282|1|待明确地区：治愈 1|
Shandong|270|0||
Beijing|212|1|待明确地区：死亡 1，治愈 8|
Shanghai|208|1|治愈数据统一归属上海市公卫临床中心，暂无具体分区|
Fujian|179|0||
Heilongjiang|155|2||
Guangxi|139|0||
Shaanxi|128|0||
Hebei|126|1||
Yunnan|117|0||
Hainan|79|1||
Liaoning|74|0||
Shanxi|74|0||
Tianjin|60|0|待明确地区 : 治愈 1|
Guizhou|56|0||
Gansu|55|0||
Jilin|42|0||
Ningxia|34|0||
Inner Mongolia|34|0||
Xinjiang|29|0||
Hong Kong|15|0||
Qinghai|15|0||
Taiwan|10|0||
Macau|8|0||
Tibet|1|0||
CHINA TOTAL|20419|425||
# update: 2020-02-04 10:22:54 CST
# place|confirmed_cases|deaths|notes|sources
Hubei|13522|414|待明确地区，治愈 96|
Zhejiang|829|0||
Guangdong|797|0||
Henan|675|2|待明确地区：治愈 6；参考卫健委统计口径，部分县区与地级市合并|
Hunan|593|0||
Anhui|480|0||
Jiangxi|476|0||
Chongqing|337|2||
Jiangsu|308|0||
Sichuan|282|1|待明确地区：治愈 1|
Shandong|270|0||
Beijing|212|1|待明确地区：死亡 1，治愈 8|
Shanghai|208|1|治愈数据统一归属上海市公卫临床中心，暂无具体分区|
Fujian|179|0||
Heilongjiang|155|2||
Shaanxi|142|0||
Guangxi|139|0||
Hebei|126|1||
Yunnan|117|0||
Hainan|79|1||
Liaoning|74|0||
Shanxi|74|0||
Tianjin|60|0|待明确地区 : 治愈 1|
Guizhou|56|0||
Gansu|55|0||
Jilin|42|0||
Ningxia|34|0||
Inner Mongolia|34|0||
Xinjiang|29|0||
Hong Kong|15|0||
Qinghai|15|0||
Taiwan|10|0||
Macau|8|0||
Tibet|1|0||
CHINA TOTAL|20433|425||
# update: 2020-02-04 10:52:59 CST
# place|confirmed_cases|deaths|notes|sources
Hubei|13522|414|待明确地区，治愈 96|
Zhejiang|829|0||
Guangdong|797|0||
Henan|675|2|待明确地区：治愈 6；参考卫健委统计口径，部分县区与地级市合并|
Hunan|593|0||
Anhui|480|0||
Jiangxi|476|0||
Chongqing|337|2||
Jiangsu|308|0||
Sichuan|282|1|待明确地区：治愈 1|
Shandong|270|0||
Beijing|212|1|待明确地区：死亡 1，治愈 8|
Shanghai|208|1|治愈数据统一归属上海市公卫临床中心，暂无具体分区|
Fujian|179|0||
Heilongjiang|155|2||
Shaanxi|142|0||
Guangxi|139|0||
Hebei|126|1||
Yunnan|117|0||
Hainan|79|1||
Liaoning|74|0||
Shanxi|74|0||
Tianjin|60|0|待明确地区 : 治愈 1|
Guizhou|56|0||
Gansu|55|0||
Jilin|42|0||
Inner Mongolia|35|0||
Ningxia|34|0||
Xinjiang|29|0||
Hong Kong|15|0||
Qinghai|15|0||
Taiwan|10|0||
Macau|8|0||
Tibet|1|0||
CHINA TOTAL|20434|425||
# update: 2020-02-04 11:19:00 CST
# place|confirmed_cases|deaths|notes|sources
Hubei|13522|414|待明确地区，治愈 96|
Zhejiang|829|0||
Guangdong|797|0||
Henan|675|2|待明确地区：治愈 6；参考卫健委统计口径，部分县区与地级市合并|
Hunan|593|0||
Anhui|480|0||
Jiangxi|476|0||
Chongqing|337|2||
Jiangsu|308|0||
Sichuan|282|1|待明确地区：治愈 1|
Shandong|270|0||
Beijing|212|1|待明确地区：死亡 1，治愈 8|
Shanghai|208|1|治愈数据统一归属上海市公卫临床中心，暂无具体分区|
Fujian|194|0||
Heilongjiang|155|2||
Shaanxi|142|0||
Guangxi|139|0||
Hebei|126|1||
Yunnan|117|0||
Hainan|79|1||
Liaoning|74|0||
Shanxi|74|0||
Tianjin|60|0|待明确地区 : 治愈 1|
Guizhou|56|0||
Gansu|55|0||
Jilin|42|0||
Inner Mongolia|35|0||
Ningxia|34|0||
Xinjiang|29|0||
Hong Kong|15|1||
Qinghai|15|0||
Taiwan|10|0||
Macau|8|0||
Tibet|1|0||
CHINA TOTAL|20449|426||
# update: 2020-02-04 12:38:07 CST
# place|confirmed_cases|deaths|notes|sources
Hubei|13522|414|待明确地区，治愈 96|
Zhejiang|829|0||
Guangdong|797|0||
Henan|675|2|待明确地区：治愈 6；参考卫健委统计口径，部分县区与地级市合并|
Hunan|593|0||
Anhui|480|0||
Jiangxi|476|0||
Chongqing|337|2||
Jiangsu|308|0||
Sichuan|282|1|待明确地区：治愈 1|
Shandong|270|0||
Beijing|212|1|待明确地区：死亡 1，治愈 8|
Shanghai|208|1|治愈数据统一归属上海市公卫临床中心，暂无具体分区|
Fujian|194|0||
Heilongjiang|155|2||
Shaanxi|142|0||
Guangxi|139|0||
Hebei|126|1||
Yunnan|117|0||
Hainan|79|1||
Liaoning|74|0||
Shanxi|74|0||
Tianjin|60|0|待明确地区 : 治愈 1|
Guizhou|56|0||
Gansu|55|0||
Jilin|42|0||
Inner Mongolia|35|0||
Ningxia|34|0||
Xinjiang|29|0||
Hong Kong|15|1||
Qinghai|15|0||
Taiwan|10|0||
Macau|10|0||
Tibet|1|0||
CHINA TOTAL|20451|426||
# update: 2020-02-04 13:00:09 CST
# place|confirmed_cases|deaths|notes|sources
Hubei|13522|414|待明确地区，治愈 96|
Zhejiang|829|0||
Guangdong|797|0||
Henan|675|2|待明确地区：治愈 6；参考卫健委统计口径，部分县区与地级市合并|
Hunan|593|0||
Anhui|480|0||
Jiangxi|476|0||
Chongqing|337|2||
Jiangsu|308|0||
Sichuan|282|1|待明确地区：治愈 1|
Shandong|270|0||
Beijing|212|1|待明确地区：死亡 1，治愈 8|
Shanghai|208|1|治愈数据统一归属上海市公卫临床中心，暂无具体分区|
Fujian|194|0||
Heilongjiang|155|2||
Shaanxi|142|0||
Guangxi|139|0||
Hebei|126|1||
Yunnan|117|0||
Hainan|80|1||
Liaoning|74|0||
Shanxi|74|0||
Tianjin|66|0|待明确地区 : 治愈 1|
Guizhou|56|0||
Gansu|55|0||
Jilin|42|0||
Inner Mongolia|35|0||
Ningxia|34|0||
Xinjiang|29|0||
Hong Kong|15|1||
Qinghai|15|0||
Taiwan|10|0||
Macau|10|0||
Tibet|1|0||
CHINA TOTAL|20458|426||
# update: 2020-02-04 14:30:11 CST
# place|confirmed_cases|deaths|notes|sources
Hubei|13522|414|待明确地区，治愈 96|
Zhejiang|829|0||
Guangdong|797|0||
Henan|675|2|待明确地区：治愈 6；参考卫健委统计口径，部分县区与地级市合并|
Hunan|593|0||
Anhui|480|0||
Jiangxi|476|0||
Chongqing|337|2||
Jiangsu|308|0||
Sichuan|282|1|待明确地区：治愈 1|
Shandong|270|0||
Shanghai|219|1|治愈数据统一归属上海市公卫临床中心，暂无具体分区|
Beijing|212|1|待明确地区：死亡 1，治愈 8|
Fujian|194|0||
Heilongjiang|155|2||
Shaanxi|142|0||
Guangxi|139|0||
Hebei|126|1||
Yunnan|117|0||
Hainan|80|1||
Liaoning|74|0||
Shanxi|74|0||
Tianjin|66|0|待明确地区 : 治愈 1|
Guizhou|56|0||
Gansu|55|0||
Jilin|42|0||
Inner Mongolia|35|0||
Ningxia|34|0||
Xinjiang|29|0||
Hong Kong|15|1||
Qinghai|15|0||
Taiwan|10|0||
Macau|10|0||
Tibet|1|0||
CHINA TOTAL|20469|426||
# update: 2020-02-04 14:41:08 CST
# place|confirmed_cases|deaths|notes|sources
Hubei|13522|414|待明确地区，治愈 93|
Zhejiang|829|0||
Guangdong|797|0||
Henan|675|2|待明确地区：治愈 6；参考卫健委统计口径，部分县区与地级市合并|
Hunan|593|0||
Anhui|480|0||
Jiangxi|476|0||
Chongqing|337|2||
Jiangsu|308|0||
Sichuan|282|1|待明确地区：治愈 1|
Shandong|270|0||
Shanghai|219|1|治愈数据统一归属上海市公卫临床中心，暂无具体分区|
Beijing|212|1|待明确地区：死亡 1，治愈 8|
Fujian|194|0||
Heilongjiang|155|2||
Shaanxi|142|0||
Guangxi|139|0||
Hebei|126|1||
Yunnan|117|0||
Hainan|80|1||
Liaoning|74|0||
Shanxi|74|0||
Tianjin|66|0|待明确地区 : 治愈 1|
Guizhou|56|0||
Gansu|55|0||
Jilin|42|0||
Inner Mongolia|35|0||
Ningxia|34|0||
Xinjiang|29|0||
Hong Kong|15|1||
Qinghai|15|0||
Taiwan|10|0||
Macau|10|0||
Tibet|1|0||
CHINA TOTAL|20469|426||
# update: 2020-02-04 15:04:44 CST
# place|confirmed_cases|deaths|notes|sources
Hubei|13522|414||
Zhejiang|829|0||
Guangdong|797|0||
Henan|675|2|待明确地区：治愈 6；参考卫健委统计口径，部分县区与地级市合并|
Hunan|593|0||
Anhui|480|0||
Jiangxi|476|0||
Chongqing|337|2||
Jiangsu|308|0||
Sichuan|282|1|待明确地区：治愈 1|
Shandong|270|0||
Shanghai|219|1|治愈数据统一归属上海市公卫临床中心，暂无具体分区|
Beijing|212|1|待明确地区：死亡 1，治愈 8|
Fujian|194|0||
Heilongjiang|155|2||
Shaanxi|142|0||
Guangxi|139|0||
Hebei|126|1||
Yunnan|119|0||
Hainan|80|1||
Liaoning|74|0||
Shanxi|74|0||
Tianjin|66|0|待明确地区 : 治愈 1|
Guizhou|56|0||
Gansu|55|0||
Jilin|42|0||
Inner Mongolia|35|0||
Ningxia|34|0||
Xinjiang|29|0||
Hong Kong|15|1||
Qinghai|15|0||
Taiwan|10|0||
Macau|10|0||
Tibet|1|0||
CHINA TOTAL|20471|426||
# update: 2020-02-04 15:19:31 CST
# place|confirmed_cases|deaths|notes|sources
Hubei|13522|414||
Zhejiang|829|0||
Guangdong|797|0||
Henan|675|2|待明确地区：治愈 6；参考卫健委统计口径，部分县区与地级市合并|
Hunan|593|0||
Anhui|480|0||
Jiangxi|476|0||
Chongqing|337|2||
Jiangsu|308|0||
Sichuan|282|1|待明确地区：治愈 1|
Shandong|275|0||
Shanghai|219|1|治愈数据统一归属上海市公卫临床中心，暂无具体分区|
Beijing|212|1|待明确地区：死亡 1，治愈 8|
Fujian|194|0||
Heilongjiang|155|2||
Shaanxi|142|0||
Guangxi|139|0||
Hebei|126|1||
Yunnan|119|0||
Hainan|80|1||
Liaoning|77|0||
Shanxi|74|0||
Tianjin|66|0|待明确地区 : 治愈 1|
Guizhou|56|0||
Gansu|55|0||
Jilin|42|0||
Inner Mongolia|35|0||
Ningxia|34|0||
Xinjiang|29|0||
Hong Kong|15|1||
Qinghai|15|0||
Taiwan|10|0||
Macau|10|0||
Tibet|1|0||
CHINA TOTAL|20479|426||
# update: 2020-02-04 16:21:14 CST
# place|confirmed_cases|deaths|notes|sources
Hubei|13522|414||
Zhejiang|829|0||
Guangdong|797|0||
Henan|675|2|待明确地区：治愈 6；参考卫健委统计口径，部分县区与地级市合并|
Hunan|593|0||
Anhui|480|0||
Jiangxi|476|0||
Chongqing|344|2||
Jiangsu|308|0||
Sichuan|282|1|待明确地区：治愈 1|
Shandong|275|0||
Beijing|228|1|待明确地区：死亡 1，治愈 8|
Shanghai|219|1|治愈数据统一归属上海市公卫临床中心，暂无具体分区|
Fujian|194|0||
Heilongjiang|155|2||
Shaanxi|142|0||
Guangxi|139|0||
Hebei|126|1||
Yunnan|119|0||
Hainan|80|1||
Liaoning|77|0||
Shanxi|74|0||
Tianjin|66|0|待明确地区 : 治愈 1|
Guizhou|56|0||
Gansu|55|0||
Jilin|42|0||
Inner Mongolia|35|0||
Ningxia|34|0||
Xinjiang|29|0||
Hong Kong|15|1||
Qinghai|15|0||
Taiwan|10|0||
Macau|10|0||
Tibet|1|0||
CHINA TOTAL|20502|426||
# update: 2020-02-04 16:30:00 CST
# place|confirmed_cases|deaths|notes|sources
Hubei|13522|414||
Zhejiang|829|0||
Guangdong|797|0||
Henan|675|2|待明确地区：治愈 6；参考卫健委统计口径，部分县区与地级市合并|
Hunan|593|0||
Anhui|480|0||
Jiangxi|476|0||
Chongqing|344|2||
Jiangsu|308|0||
Sichuan|282|1|待明确地区：治愈 1|
Shandong|275|0||
Beijing|228|1||
Shanghai|219|1|治愈数据统一归属上海市公卫临床中心，暂无具体分区|
Fujian|194|0||
Heilongjiang|155|2||
Shaanxi|142|0||
Guangxi|139|0||
Hebei|126|1||
Yunnan|119|0||
Hainan|80|1||
Liaoning|77|0||
Shanxi|74|0||
Tianjin|66|0|待明确地区 : 治愈 1|
Guizhou|56|0||
Gansu|55|0||
Jilin|42|0||
Inner Mongolia|35|0||
Ningxia|34|0||
Xinjiang|29|0||
Hong Kong|15|1||
Qinghai|15|0||
Taiwan|10|0||
Macau|10|0||
Tibet|1|0||
CHINA TOTAL|20502|426||
# update: 2020-02-04 17:07:57 CST
# place|confirmed_cases|deaths|notes|sources
Hubei|13522|414||
Zhejiang|829|0||
Guangdong|797|0||
Henan|675|2|待明确地区：治愈 6；参考卫健委统计口径，部分县区与地级市合并|
Hunan|593|0||
Anhui|480|0||
Jiangxi|476|0||
Chongqing|344|2||
Jiangsu|308|0||
Sichuan|282|1|待明确地区：治愈 1|
Shandong|275|0||
Beijing|228|1||
Shanghai|219|1|治愈数据统一归属上海市公卫临床中心，暂无具体分区|
Fujian|194|0||
Heilongjiang|155|2||
Shaanxi|142|0||
Guangxi|139|0||
Hebei|126|1||
Yunnan|119|0||
Hainan|80|1||
Liaoning|77|0||
Shanxi|74|0||
Tianjin|66|0|待明确地区 : 治愈 1|
Guizhou|56|0||
Gansu|55|0||
Jilin|42|0||
Inner Mongolia|35|0||
Ningxia|34|0||
Xinjiang|29|0||
Hong Kong|17|1||
Qinghai|15|0||
Taiwan|10|0||
Macau|10|0||
Tibet|1|0||
CHINA TOTAL|20504|426||
# update: 2020-02-04 17:33:24 CST
# place|confirmed_cases|deaths|notes|sources
Hubei|13522|414||
Zhejiang|829|0||
Guangdong|813|0||
Henan|675|2|待明确地区：治愈 6；参考卫健委统计口径，部分县区与地级市合并|
Hunan|593|0||
Anhui|480|0||
Jiangxi|476|0||
Chongqing|344|2||
Jiangsu|308|0||
Sichuan|282|1|待明确地区：治愈 1|
Shandong|275|0||
Beijing|228|1||
Shanghai|219|1|治愈数据统一归属上海市公卫临床中心，暂无具体分区|
Fujian|194|0||
Heilongjiang|155|2||
Shaanxi|142|0||
Guangxi|139|0||
Hebei|126|1||
Yunnan|119|0||
Hainan|80|1||
Liaoning|77|0||
Shanxi|74|0||
Tianjin|66|0|待明确地区 : 治愈 1|
Guizhou|56|0||
Gansu|55|0||
Jilin|42|0||
Inner Mongolia|35|0||
Ningxia|34|0||
Xinjiang|29|0||
Hong Kong|17|1||
Qinghai|15|0||
Taiwan|10|0||
Macau|10|0||
Tibet|1|0||
CHINA TOTAL|20520|426||
# update: 2020-02-04 18:41:42 CST
# place|confirmed_cases|deaths|notes|sources
Hubei|13522|414||
Zhejiang|829|0||
Guangdong|813|0||
Henan|675|2|待明确地区：治愈 6；参考卫健委统计口径，部分县区与地级市合并|
Hunan|593|0||
Anhui|480|0||
Jiangxi|476|0||
Chongqing|344|2||
Jiangsu|308|0||
Sichuan|282|1|待明确地区：治愈 1|
Shandong|275|0||
Beijing|228|1||
Shanghai|219|1|治愈数据统一归属上海市公卫临床中心，暂无具体分区|
Fujian|194|0||
Heilongjiang|155|2||
Shaanxi|142|0||
Guangxi|139|0||
Hebei|126|1||
Yunnan|119|0||
Hainan|80|1||
Liaoning|77|0||
Shanxi|74|0||
Tianjin|66|0|待明确地区 : 治愈 1|
Guizhou|58|0||
Gansu|55|0||
Jilin|42|0||
Inner Mongolia|35|0||
Ningxia|34|0||
Xinjiang|29|0||
Hong Kong|17|1||
Qinghai|15|0||
